feature_16,feature_9,feature_17,feature_3,feature_2,feature_20,feature_1,feature_59,feature_55,feature_11,feature_4,feature_7,feature_23,feature_66,feature_21,feature_8,feature_6,feature_14,feature_10,feature_13,feature_19,feature_5,feature_22
1.0,1,0.0,0,0,0.333333,0,0.0,0.0,0,9,0,1.0,0.0,0.0,2,46,0,0,0,0.0,4,0.333333
1.0,0,0.0,0,0,0.333333,0,0.0,0.473497,0,9,0,1.0,0.014524,0.0,2,46,0,0,0,0.0,4,0.333333
1.0,1,0.0,0,0,0.333333,0,0.0,0.5192640000000001,0,9,0,1.0,0.0,0.0,2,46,0,0,0,0.0,4,0.333333
0.0,0,0.0,1,1,0.0,0,0.0,0.4775979999999999,0,20,0,0.0,0.575854,0.0,0,41,1,0,0,0.0,4,0.0
0.0,0,0.0,1,1,0.0,0,0.0,0.4632,0,20,0,0.0,0.094035,0.0,0,41,1,0,1,0.0,4,0.0
0.0,0,0.0,1,1,0.0,0,0.0,0.838248,0,20,0,0.0,0.701453,0.0,0,41,1,0,1,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.6857949999999999,0,20,0,0.0,0.281352,0.0,0,41,1,0,1,0.0,4,0.0
0.0,0,0.0,1,1,0.0,0,0.0,0.48853,0,20,0,0.0,0.660864,0.0,0,41,1,0,0,0.0,4,0.0
0.0,0,0.0,1,1,0.0,0,0.0,0.559832,0,20,0,0.0,0.236931,0.0,0,41,1,0,0,0.0,4,0.0
0.0,0,0.0,1,1,0.0,0,0.0,0.491589,0,20,0,0.0,0.802341,0.0,0,41,1,0,0,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.835902,0,20,0,0.0,0.985312,0.0,0,41,1,0,1,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.891007,0,20,0,0.0,0.984988,0.0,0,41,1,0,1,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.3440829999999999,0,20,0,0.0,0.707295,0.0,0,41,1,0,0,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.3478219999999999,0,20,0,0.0,0.917489,0.0,0,41,1,0,0,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.525787,0,20,0,0.0,0.856978,0.0,0,41,1,0,0,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.328515,0,20,0,0.0,0.183138,0.0,0,41,1,0,0,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.0,0,20,0,0.0,0.926338,0.0,0,41,1,0,0,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.519217,0,20,0,0.0,0.0,0.0,0,41,1,0,0,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.437571,0,20,0,0.0,0.6637069999999999,0.0,0,41,1,0,0,0.0,4,0.0
0.0,1,0.0,1,1,0.0,0,0.0,0.344698,0,20,0,0.0,0.918838,0.0,0,41,1,0,1,0.0,4,0.0
0.0,0,0.0,1,1,0.0,0,0.0,0.0,0,20,0,0.0,0.913244,0.0,0,41,1,0,0,0.0,4,0.0
0.0,0,0.0,1,1,0.0,0,0.0,0.540248,0,20,0,0.0,0.013526,0.0,0,41,1,0,1,0.0,4,0.0
0.0,0,0.0,1,1,0.0,0,0.0,0.0,0,20,0,0.0,0.052738,0.0,0,41,1,0,1,0.0,4,0.0
0.625,0,1.0,0,0,0.666667,0,0.0,0.909823,0,9,0,0.666667,0.446876,1.0,1,47,0,1,0,1.0,4,0.0
0.625,0,1.0,0,0,0.666667,0,0.0,0.506836,1,9,0,0.666667,0.137674,1.0,1,47,0,0,0,1.0,4,0.0
0.625,0,1.0,0,0,0.666667,0,0.0,0.537723,1,9,0,0.666667,0.153548,1.0,1,47,0,0,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.910565,1,9,0,0.666667,0.086458,1.0,1,47,0,0,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.7482270000000001,0,9,0,0.666667,0.135392,1.0,1,47,0,1,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.978432,0,9,0,0.666667,0.691393,1.0,1,47,0,1,0,1.0,4,0.0
0.625,0,1.0,0,0,0.666667,0,0.0,0.663397,0,9,0,0.666667,0.32109,1.0,1,47,0,1,0,1.0,4,0.0
0.625,0,1.0,0,0,0.666667,0,0.0,0.788664,0,9,0,0.666667,0.698792,1.0,1,47,0,1,0,1.0,4,0.0
0.625,0,1.0,0,0,0.666667,0,0.0,0.8129390000000001,0,9,0,0.666667,0.711259,1.0,1,47,0,1,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.713884,0,9,0,0.666667,0.0514149999999999,1.0,1,47,0,1,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.827816,0,9,0,0.666667,0.824815,1.0,1,47,0,1,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.703566,0,9,0,0.666667,0.115721,1.0,1,47,0,1,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.876326,0,9,0,0.666667,0.169813,1.0,1,47,0,1,0,1.0,4,0.0
0.625,0,1.0,0,0,0.666667,0,0.0,0.918506,1,9,0,0.666667,0.984666,1.0,1,47,0,1,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.8785290000000001,0,9,0,0.666667,0.765496,1.0,1,47,0,1,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.6266510000000001,0,9,0,0.666667,0.242611,1.0,1,47,0,0,0,1.0,4,0.0
0.625,0,1.0,0,0,0.666667,0,0.0,0.788567,0,9,0,0.666667,0.422296,1.0,1,47,0,1,0,1.0,4,0.0
0.625,1,1.0,0,0,0.666667,0,0.0,0.0,1,9,0,0.666667,0.03433,1.0,1,47,0,1,0,1.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.413891,0,9,2,0.0,0.0,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.75156,0,9,2,0.0,0.042401,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.5409609999999999,0,9,2,0.0,0.912742,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.685083,0,9,2,0.0,0.002091,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,2,0.0,0.878826,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,2,0.0,0.008229,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.491917,0,9,2,0.0,0.537691,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,2,0.0,0.0,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.4991279999999999,0,9,2,0.0,0.92795,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.720169,0,9,2,0.0,0.114079,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.5113840000000001,0,9,2,0.0,0.998707,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.675068,0,9,2,0.0,0.688555,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,2,0.0,0.539447,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.4848,0,9,2,0.0,0.656899,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.0,0,9,2,0.0,0.904059,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.769662,0,9,2,0.0,0.980456,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.757681,0,9,2,0.0,0.012311,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.561448,0,9,2,0.0,0.018019,0.0,0,24,1,0,0,0.0,4,0.0
1.0,1,0.0,0,0,0.0,0,0.0,0.4672159999999999,0,9,2,0.0,0.975681,0.0,0,24,1,0,0,0.0,4,0.0
1.0,0,0.0,0,0,0.0,0,0.0,0.557379,0,9,2,0.0,0.226413,0.0,0,24,1,0,0,0.0,4,0.0
1.0,0,0.0,1,0,1.0,0,1.0,0.0,1,20,0,0.0,0.0,0.0,3,40,0,0,0,0.4,4,0.0
1.0,0,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.0,0.0,3,40,0,0,0,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.8426610000000001,0,20,0,0.0,0.0,0.0,3,40,0,0,1,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.232171,0.0,3,40,0,0,0,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.006447,0.0,3,40,0,0,0,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.644545,0,20,0,0.0,0.111153,0.0,3,40,0,0,0,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.0,0.0,3,40,0,0,0,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.0,0.0,3,40,0,0,0,0.4,4,0.0
1.0,0,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.157736,0.0,3,40,0,0,1,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.0,0.0,3,40,0,0,0,0.4,4,0.0
1.0,0,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.0,0.0,3,40,0,0,0,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.0,0.0,3,40,0,0,0,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.77668,0,20,0,0.0,0.0,0.0,3,40,0,0,1,0.4,4,0.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.0,0.0,3,40,0,0,1,0.4,4,0.0
1.0,1,0.0,1,0,0.5625,0,1.0,0.707861,0,20,0,0.0,0.910247,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,0.0,0.502895,0,20,0,0.0,0.951878,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,0,0.0,1,0,0.5625,0,0.0,0.717242,0,20,0,0.0,0.911811,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,0,0.0,1,0,0.5625,0,1.0,0.54425,0,20,0,0.0,0.28365,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,0,0.0,1,0,0.5625,0,0.0,0.0,0,20,0,0.0,0.0,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,1.0,0.914606,1,20,0,0.0,0.014212,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,0,0.0,1,0,0.5625,0,0.0,0.98199,0,20,0,0.0,0.831017,0.3125,3,46,0,0,1,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,0.0,0.479796,0,20,0,0.0,0.037643,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,1.0,0.0,0,20,0,0.0,0.630041,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,1.0,0.580179,0,20,0,0.0,0.999362,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,1.0,0.429206,0,20,0,0.0,0.042254,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,1.0,0.921339,0,20,0,0.0,0.681553,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,0.0,0.911505,0,20,0,0.0,0.729645,0.3125,3,46,0,0,1,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,0.0,0.516269,0,20,0,0.0,0.996941,0.3125,3,46,0,1,0,1.0,4,0.1875
1.0,1,0.0,1,0,0.5625,0,0.0,0.656439,0,20,0,0.0,0.031464,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,0,0.0,1,0,0.5625,0,0.0,0.694041,0,20,0,0.0,0.977001,0.3125,3,46,0,0,0,1.0,4,0.1875
1.0,1,0.0,1,0,0.25,0,0.0,0.8953260000000001,0,20,4,0.25,0.3402949999999999,0.5,3,34,0,0,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,1.0,0.829421,1,20,4,0.25,0.964926,0.5,3,34,0,1,1,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,1.0,0.8793860000000001,1,20,4,0.25,0.797268,0.5,3,34,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,0.9,0.0,0,20,4,0.25,0.050953,0.5,3,34,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,0.9,0.8890399999999999,1,20,4,0.25,0.8309120000000001,0.5,3,34,0,0,1,1.0,4,0.25
1.0,0,0.0,1,0,0.25,0,1.0,0.8959870000000001,1,20,4,0.25,0.888091,0.5,3,34,0,0,1,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,0.0,0.915044,0,20,4,0.25,0.999334,0.5,3,34,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,0.9,0.999524,1,20,4,0.25,0.993814,0.5,3,34,0,1,1,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,0.0,0.799805,0,20,4,0.25,0.031085,0.5,3,34,0,0,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,1.0,0.79488,1,20,4,0.25,0.849709,0.5,3,34,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,0.0,0.835992,0,20,4,0.25,0.933855,0.5,3,34,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,0.0,0.795878,0,20,4,0.25,0.300511,0.5,3,34,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,1.0,0.806529,1,20,4,0.25,0.013303,0.5,3,34,0,1,1,1.0,4,0.25
1.0,0,0.0,1,0,0.25,0,0.0,0.818817,0,20,4,0.25,0.928167,0.5,3,34,0,0,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,0.9,0.955093,1,20,4,0.25,0.993127,0.5,3,34,0,1,1,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,0.9,0.834183,0,20,4,0.25,0.95986,0.5,3,34,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,1.0,0.0,1,20,4,0.25,0.200451,0.5,3,34,0,1,0,1.0,4,0.25
1.0,1,0.0,1,0,0.25,0,1.0,0.847592,1,20,4,0.25,0.010136,0.5,3,34,0,1,0,1.0,4,0.25
1.0,1,0.003571,1,0,0.3,0,1.0,0.0,1,20,0,0.2,0.276632,0.0,3,36,0,1,1,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,0.0,0.0,0,20,0,0.2,0.032547,0.0,3,36,0,1,0,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,1.0,0.0,1,20,0,0.2,0.672058,0.0,3,36,0,1,1,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,0.0,0.736201,0,20,0,0.2,0.009903,0.0,3,36,0,1,0,1.0,4,0.1
1.0,0,0.003571,1,0,0.3,0,0.555608,0.7021850000000001,1,20,0,0.2,0.8448200000000001,0.0,3,36,0,1,0,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,0.0,0.0,0,20,0,0.2,0.999863,0.0,3,36,0,1,0,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,1.0,0.395646,1,20,0,0.2,0.000259,0.0,3,36,0,1,1,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,0.0,0.0,0,20,0,0.2,0.0,0.0,3,36,0,1,0,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,0.0,0.0,0,20,0,0.2,0.935943,0.0,3,36,0,0,0,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,0.0,0.666998,0,20,0,0.2,0.371563,0.0,3,36,0,1,0,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,0.5,0.0,1,20,0,0.2,0.997406,0.0,3,36,0,0,0,1.0,4,0.1
1.0,1,0.003571,1,0,0.3,0,0.0,0.0,0,20,0,0.2,0.061291,0.0,3,36,0,1,0,1.0,4,0.1
0.666667,1,0.0,0,0,0.125,0,1.0,0.62465,1,9,0,0.0,0.011748,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,0.0,0.0,0,9,0,0.0,0.056935,0.125,2,27,0,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,0.0,0.0,0,9,0,0.0,0.844255,0.125,2,27,1,1,1,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.0,1,9,0,0.0,0.434486,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.6704720000000001,1,9,0,0.0,0.038512,0.125,2,27,0,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.62673,1,9,0,0.0,0.785828,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.0,1,9,0,0.0,0.708391,0.125,2,27,0,0,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,0.0,0.6344569999999999,0,9,0,0.0,0.924328,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.0,1,9,0,0.0,0.902392,0.125,2,27,0,0,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.0,1,9,0,0.0,0.069107,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.77474,1,9,0,0.0,0.332467,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,0.0,0.821378,0,9,0,0.0,0.253746,0.125,2,27,0,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.0,1,9,0,0.0,0.610686,0.125,2,27,0,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,0.0,0.406329,0,9,0,0.0,0.001731,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.0,1,9,0,0.0,0.50347,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.697047,1,9,0,0.0,0.006487,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,1.0,0.942147,1,9,0,0.0,0.701181,0.125,2,27,1,1,0,1.0,4,0.0
0.666667,1,0.0,0,0,0.125,0,0.0,0.0,0,9,0,0.0,0.157327,0.125,2,27,0,1,0,1.0,4,0.0
1.0,1,0.0,1,0,0.0,0,0.0,0.859216,0,20,0,0.0,0.53722,1.0,0,46,0,0,0,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.0,0,20,0,0.0,0.366849,1.0,0,46,0,0,1,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.810257,0,20,0,0.0,0.396937,1.0,0,46,0,0,0,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.465604,0,20,0,0.0,0.481439,1.0,0,46,0,0,0,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.7917109999999999,0,20,0,0.0,0.56711,1.0,0,46,0,0,0,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.586375,0,20,0,0.0,0.472259,1.0,0,46,0,0,0,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.5736899999999999,0,20,0,0.0,0.2051599999999999,1.0,0,46,0,0,0,0.0,4,0.5
1.0,0,0.0,1,0,0.0,0,0.0,0.84449,0,20,0,0.0,0.435529,1.0,0,46,0,0,0,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.5709310000000001,0,20,0,0.0,0.153915,1.0,0,46,0,0,1,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.400092,0,20,0,0.0,0.720327,1.0,0,46,0,0,1,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.645504,0,20,0,0.0,0.423799,1.0,0,46,0,0,1,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.567351,0,20,0,0.0,0.297352,1.0,0,46,0,0,0,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.89176,0,20,0,0.0,0.55758,1.0,0,46,0,0,0,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.808834,0,20,0,0.0,0.8436530000000001,1.0,0,46,0,0,0,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.766363,0,20,0,0.0,0.735846,1.0,0,46,0,0,1,0.0,4,0.5
1.0,1,0.0,1,0,0.0,0,0.0,0.445274,0,20,0,0.0,0.4776149999999999,1.0,0,46,0,0,0,0.0,4,0.5
0.0317459999999999,1,1.0,0,5,0.0,3,0.0,0.0,0,9,6,0.75,0.0,0.25,4,28,0,1,0,0.75,4,1.0
0.0317459999999999,1,1.0,0,5,0.0,3,0.0,0.0,0,9,6,0.75,0.0,0.25,4,28,0,1,0,0.75,4,1.0
0.0317459999999999,1,1.0,0,5,0.0,3,1.0,0.0,1,9,6,0.75,0.717792,0.25,4,28,0,1,0,0.75,4,1.0
0.0317459999999999,1,1.0,0,5,0.0,3,0.0,0.0,0,9,6,0.75,0.0,0.25,4,28,0,1,0,0.75,4,1.0
1.0,1,0.0,0,0,0.083333,2,0.0,0.958654,0,9,4,1.0,0.012988,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,1.0,0.899532,0,9,4,1.0,0.067532,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,0.0,0.5357890000000001,0,9,4,1.0,0.890725,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,0,0.0,0,0,0.083333,2,0.0,0.854441,0,9,4,1.0,0.718225,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,0.0,0.797932,0,9,4,1.0,0.053799,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,0.0,0.792075,0,9,4,1.0,0.901221,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,0.0,0.491996,0,9,4,1.0,0.234494,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,1.0,0.750378,0,9,4,1.0,0.0018039999999999,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,1.0,0.46412,0,9,4,1.0,0.03042,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,1.0,0.925038,0,9,4,1.0,0.5032810000000001,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,0.0,0.0,0,9,4,1.0,0.401997,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,0.0,0.493342,0,9,4,1.0,0.084342,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,1.0,0.497465,0,9,4,1.0,0.165399,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,0.0,0.5877829999999999,0,9,4,1.0,0.940144,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,0,0.0,0,0,0.083333,2,0.0,0.5009399999999999,0,9,4,1.0,0.001836,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,1.0,0.741922,0,9,4,1.0,0.7896850000000001,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,0,0.0,0,0,0.083333,2,0.0,0.768578,0,9,4,1.0,0.40993,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,1,0.0,0,0,0.083333,2,0.0,0.797323,0,9,4,1.0,0.008443,0.333333,5,25,1,0,1,0.083333,4,0.583333
1.0,0,0.0,0,0,0.083333,2,0.0,0.415954,0,9,4,1.0,0.001592,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,0,0.0,0,0,0.083333,2,0.0,0.760418,0,9,4,1.0,0.000122,0.333333,5,25,1,0,0,0.083333,4,0.583333
1.0,1,0.0,1,0,1.0,0,1.0,0.644129,1,20,0,0.0,0.202715,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.0,1,20,0,0.0,0.009736,0.0,3,49,0,0,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.8420799999999999,1,20,0,0.0,0.340814,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.7337130000000001,1,20,0,0.0,0.5661729999999999,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.0,1,20,0,0.0,0.021445,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.628039,1,20,0,0.0,0.0,0.0,3,49,0,0,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,0.0,0.81667,0,20,0,0.0,0.746821,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.0,1,20,0,0.0,0.752471,0.0,3,49,0,0,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,0.0,0.0,0,20,0,0.0,0.0,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.484906,1,20,0,0.0,0.013571,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.0,1,20,0,0.0,0.0,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.0,1,20,0,0.0,0.61766,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.485515,1,20,0,0.0,0.299483,0.0,3,49,0,0,0,1.0,4,1.0
1.0,1,0.0,1,0,1.0,0,1.0,0.0,1,20,0,0.0,0.0,0.0,3,49,0,1,0,1.0,4,1.0
1.0,1,0.0,1,0,0.0,1,0.0,0.0,0,20,4,0.0,0.013658,0.0,3,46,0,1,0,0.0,4,0.0
1.0,1,0.0,1,0,0.0,1,1.0,0.0,1,20,4,0.0,0.217161,0.0,3,46,0,0,0,0.0,4,0.0
1.0,1,0.0,1,0,0.0,1,1.0,0.0,1,20,4,0.0,0.0,0.0,3,46,0,1,0,0.0,4,0.0
1.0,0,0.0,1,0,0.0,1,1.0,0.656157,1,20,4,0.0,0.769229,0.0,3,46,0,0,0,0.0,4,0.0
1.0,0,0.0,1,0,0.0,1,1.0,0.0,1,20,4,0.0,0.121093,0.0,3,46,0,0,0,0.0,4,0.0
1.0,0,0.0,1,0,0.0,1,1.0,0.0,1,20,4,0.0,0.0,0.0,3,46,0,0,0,0.0,4,0.0
